"Word","Word_Chinese","traditional","pinyin","pos","radical_1","character_type_1","radical_2","character_type_2","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","perceptual_mean","Dominant.perceptual","Max_strength.perceptual","Minkowski3.perceptual","perceptual_SUM","Exclusivity.perceptual","action_mean","action_SUM","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Dominant.sensorimotor","Minkowski3.sensorimotor","sum_sensorimotor","Exclusivity.sensorimotor","concrete/abstract","concreteness","RT","RTSD","zRT","zRTSD","ERR","tstroke","wfreq","wfreq/mil","cd"
"benefit","裨益","裨益","bìyì","N","衤","phono-semantic","皿","compound_ideograph",1.23809523809524,0.571428571428571,0.523809523809524,2.57142857142857,0.619047619047619,1.33333333333333,0.666666666666667,0.857142857142857,1.23809523809524,1.04761904761905,1.23809523809524,1.64026710949046,1.07570574840095,1.28914885172534,1.7768350675127,1.2440333788203,1.52752523165195,1.39044357430761,1.38873014965883,1.67047184665776,1.53219419383414,1.54611648670991,1.14285714285714,"interoceptive",2.57142857142857,2.79517358712191,6.85714285714285,0.298611111111111,1.00952380952381,5.04761904761905,1.23809523809524,1.80405507150944,0.113207547169811,"head+torso",2.57142857142857,"interoceptive",3.02607575010852,11.9047619047619,0.172,"abstract",4.125,869.09,269.54,0.154,0.755,16.67,10,7,0.21,6
"moment","瞬间","瞬間","shùnjiān","N","目","phono-semantic","門","compound_ideograph",1.85714285714286,1,1.42857142857143,3.38095238095238,1.04761904761905,3,1.33333333333333,1.42857142857143,1.23809523809524,1.33333333333333,1.23809523809524,2.08052191254296,1.48323969741913,1.69030850945703,1.39557122627942,1.53219419383414,1.97484176581315,1.68325082306035,1.7768350675127,1.67047184665776,1.68325082306035,1.57812426331902,1.95238095238095,"interoceptive",3.38095238095238,4.2564854135697,11.7142857142857,0.203252032520325,1.31428571428571,6.57142857142857,1.42857142857143,2.25402702972109,0.0289855072463768,"hand/arm",3.38095238095238,"interoceptive",4.4575344301839,18.2857142857143,0.130208333333333,"abstract",3.666667,709.1,342.57,-0.316,1.689,0,17,427,12.73,320
"material","材料","材料","cáiliào","N","木","phono-semantic","斗","compound_ideograph",1.33333333333333,0.666666666666667,2.95238095238095,2.33333333333333,1.04761904761905,4.09523809523809,0.619047619047619,1.57142857142857,1.23809523809524,1,0.476190476190476,1.62275485928508,1.23827837473378,1.93587681623058,1.62275485928508,1.32197543381829,1.26114082896249,1.2440333788203,1.71963451266333,1.72929933512859,1.4142135623731,0.928388260322567,2.07142857142857,"visual",4.09523809523809,4.80496968009833,12.4285714285714,0.275862068965517,0.980952380952381,4.90476190476191,1.57142857142857,1.92411811196089,0.223300970873786,"hand/arm",4.09523809523809,"visual",4.90569085906158,17.3333333333333,0.208791208791209,"concrete",2.583333,633.36,247.94,-0.659,0.696,0,24,1133,33.77,618
"chance","机缘","機緣","jīyuán","N","木","phono-semantic","糹","phono-semantic",1.57142857142857,1.52380952380952,0.80952380952381,0.857142857142857,0.619047619047619,2.23809523809524,3.47619047619048,1.0952380952381,1.23809523809524,1.33333333333333,1.28571428571429,1.72929933512859,1.39897921969658,1.11696868694653,1.28914885172534,1.74982992370823,1.0952380952381,1.19522860933439,1.28914885172534,1.68325082306035,1.37494588638106,1.57812426331902,1.26984126984127,"visual",2.23809523809524,2.71563832587451,7.61904761904762,0.2125,1.68571428571429,8.42857142857144,3.47619047619048,3.67697692753668,0.282485875706214,"leg/foot",3.47619047619048,"leg/foot",4.11618250132818,16.0476190476191,0.178041543026706,"concrete",1.45405835999994,844.692307692308,387.7,-0.009,1.178,0,9,3,0.09,2
"interest","利害","利害","lìhài","N","刀","compound_ideograph","宀","phono-semantic",1.5,0.818181818181818,1.63636363636364,3.5,0.818181818181818,1.63636363636364,1.18181818181818,1.40909090909091,1.22727272727273,1.27272727272727,1.36363636363636,1.81920966618029,1.62235465667487,2.0364641286274,1.59612626305661,1.62235465667487,1.81384764796917,1.78982211503356,1.94346501822294,1.77097815807074,1.85631016963423,1.81384764796917,1.65151515151515,"interoceptive",3.5,3.82833739091038,9.90909090909092,0.270642201834862,1.29090909090909,6.45454545454545,1.40909090909091,2.21683044983722,0.0352112676056342,"hand/arm",3.5,"interoceptive",4.06160882592984,16.3636363636364,0.163888888888889,"abstract",4.035714,754.56,264.69,-0.273,0.708,4.88,24,2446,72.91,1536
"factor","因素","因素","yīnsù","N","囗","compound_ideograph","糸","compound_ideograph",1.33333333333333,1.05555555555556,0.833333333333333,2.5,1,1.16666666666667,0.777777777777778,0.666666666666667,1.22222222222222,1.05555555555556,0.722222222222222,1.37198868114007,1.25895485235231,1.04318516770401,1.50489397711365,1.37198868114007,1.33944676902773,1.16596617626027,0.840168050416806,1.35279908318905,1.21132995564293,0.894792486988599,1.31481481481482,"interoceptive",2.5,2.81632195032047,7.88888888888889,0.211267605633803,0.88888888888889,4.44444444444445,1.22222222222222,1.60640720701101,0.124999999999999,"head",2.5,"interoceptive",2.98074854304609,12.3333333333333,0.148648648648649,"abstract",3.884615,732.76,189.81,-0.34,0.689,0,24,2790,83.17,1372
"indigenous method","土法","土法","tǔfǎ","N","土","pictograph","氵","compound_ideograph",1.31578947368421,1.05263157894737,1.10526315789474,1.63157894736842,1.10526315789474,1.21052631578947,1.36842105263158,1.31578947368421,1.21052631578947,1.26315789473684,1.21052631578947,1.73373814436217,1.50826184768083,1.48678388335006,1.83213677060388,1.59494816502694,1.68585446084705,1.73879033033471,1.82734268448742,1.65257198089729,1.66139517217568,1.61860527644502,1.23684210526316,"interoceptive",1.63157894736842,2.30597009459152,7.42105263157895,0.0780141843971627,1.27368421052631,6.36842105263157,1.36842105263158,2.18304481272015,0.0247933884297529,"leg/foot",1.63157894736842,"interoceptive",2.83002113082081,13.7894736842105,0.0419847328244273,"abstract",3.730769,1430.69,574.43,1.587,1.868,80.95,20,22,0.66,21
"spare power","余力","餘力","yúlì","N","飠","phono-semantic","力","pictograph",1,0.473684210526316,0.631578947368421,3,0.421052631578947,1.57894736842105,1.21052631578947,1.52631578947368,1.21052631578947,0.684210526315789,1.05263157894737,1.56347191994114,1.02026255077535,0.895080773250814,1.7950549357115,0.837707816583391,1.70996392014192,0.976328005472037,1.46698561125382,1.43677676950183,0.820069887194403,1.17727011016194,1.18421052631579,"interoceptive",3,3.18696835024108,7.10526315789473,0.362962962962963,1.13684210526316,5.68421052631578,1.52631578947368,2.04801898610304,0.148148148148148,"hand/arm",3,"interoceptive",3.44708061679799,12.7894736842105,0.20164609053498,"abstract",3.72,775.31,350.81,-0.233,0.891,0,21,427,12.73,287
"data","资料","資料","zīliào","N","貝","phono-semantic","斗","compound_ideograph",2.57894736842105,0.736842105263158,2.05263157894737,1.94736842105263,0.631578947368421,4.21052631578947,1,1.42105263157895,1.21052631578947,0.789473684210526,1.15789473684211,1.95265601094407,1.09757840839418,1.50826184768083,1.61498827689334,0.895080773250814,1.08417646003371,1.15470053837925,1.53896752812773,1.03166248617468,0.917662935482247,1.30226972350145,2.02631578947368,"visual",4.21052631578947,4.7693091215849,12.1578947368421,0.294372294372294,1.11578947368421,5.57894736842106,1.42105263157895,1.97365458045187,0.113207547169812,"hand/arm",4.21052631578947,"visual",4.87941079699224,17.7368421052632,0.201780415430267,"concrete",2.518519,599.89,144.68,-0.796,0.429,0,18,88,2.62,54
"conscience","良心","良心","liángxīn","N","艮","compound_ideograph","心","pictograph",2,0.636363636363636,0.681818181818182,4.13636363636364,0.454545454545455,1.68181818181818,1,1.27272727272727,1.18181818181818,1.36363636363636,1.27272727272727,1.87718127089781,1.32899727848998,1.3587937099944,1.2834274997779,1.10096376512636,1.86154988258923,1.30930734141595,1.38639024883974,1.56254870053974,1.73330003298015,1.51757382127866,1.59848484848485,"interoceptive",4.13636363636364,4.3829358104284,9.59090909090909,0.383886255924171,1.21818181818182,6.09090909090908,1.36363636363636,2.10366267069911,0.0597014925373129,"mouth/throat",4.13636363636364,"interoceptive",4.53886165417712,15.6818181818182,0.234782608695653,"abstract",4.111111,589.44,120.85,-0.807,0.446,0,15,436,13,374
"soul","灵魂","靈魂","línghún","N","雨","phono-semantic","鬼","phono-semantic",1.47058823529412,0.529411764705882,0.647058823529412,3.29411764705882,0.294117647058824,1.29411764705882,1,0.882352941176471,1.17647058823529,0.941176470588235,1,1.87475488593921,1.06757008311068,1.41161151129605,1.6494205756247,0.587867532097255,1.68688714361516,1.73205080756888,1.57648156273616,1.84510481130636,1.51948133565759,1.58113883008419,1.25490196078431,"interoceptive",3.29411764705882,3.46322178191424,7.52941176470588,0.3984375,0.999999999999999,5,1.17647058823529,1.7267948796677,0.0588235294117638,"head",3.29411764705882,"interoceptive",3.60078547414813,12.5294117647059,0.23943661971831,"abstract",4.230769,619.12,209.98,-0.72,0.65,2.44,16,8,0.24,8
"title","标题","標題","biāotí","N","木","phono-semantic","頁","phono-semantic",1.23529411764706,0.764705882352941,0.882352941176471,1.70588235294118,0.705882352941177,3.52941176470588,0.823529411764706,1.41176470588235,1.17647058823529,0.823529411764706,0.882352941176471,1.4374200745044,1.2514697241996,1.65387246111877,1.31171194829281,1.26316595714661,1.46277335303626,1.33394593769983,1.7698454568624,1.59041245112891,1.13111085429585,1.31730562803286,1.47058823529412,"visual",3.52941176470588,3.7396757884323,8.82352941176471,0.32,1.0235294117647,5.11764705882352,1.41176470588235,1.84163074392703,0.114942528735632,"hand/arm",3.52941176470588,"visual",3.88298752658277,13.9411764705882,0.20253164556962,"concrete",1.566667,611.56,164.16,-0.699,0.448,0,14,345,10.28,258
"merits and virtues","功德","功德","gōngdé","N","力","phono-semantic","彳","phono-semantic",1.47826086956522,0.521739130434783,0.608695652173913,3.1304347826087,0.260869565217391,1.91304347826087,1.1304347826087,1.60869565217391,1.17391304347826,1.30434782608696,1.04347826086957,1.62003269376076,0.845822096993715,1.11759199071374,1.91416603787481,0.540823555863717,1.99802273802379,1.48643404361173,1.67166575701067,1.66929963302642,1.6904755277381,1.29608714878021,1.31884057971015,"interoceptive",3.1304347826087,3.4564394734114,7.91304347826088,0.362637362637363,1.25217391304348,6.2608695652174,1.60869565217391,2.19535875624833,0.0902777777777764,"hand/arm",3.1304347826087,"interoceptive",3.7295118077685,14.1739130434783,0.202453987730061,"abstract",4,672.85,245.55,-0.609,0.756,2.5,12,54,1.61,39
"intrinsic","内在","內在","nèizài","N","入","compound_ideograph","土","phono-semantic",0.833333333333333,0.777777777777778,0.722222222222222,3.27777777777778,0.777777777777778,1,0.888888888888889,0.722222222222222,1.16666666666667,0.722222222222222,0.944444444444444,1.29478592370913,1.35279908318905,1.17851130197758,1.77583635823851,1.35279908318905,1.4950900031928,1.49071198499986,1.17851130197758,1.54348726628258,1.27443438690893,1.25895485235231,1.23148148148148,"interoceptive",3.27777777777778,3.3652843254858,7.38888888888889,0.345864661654136,0.88888888888889,4.44444444444445,1.16666666666667,1.57219477542526,0.100000000000001,"head",3.27777777777778,"interoceptive",3.4759840710424,11.8333333333333,0.215962441314554,"abstract",3.958333,768.76,374.13,-0.236,1.01,9.76,18,5,0.15,5
"wide gap","鸿沟","鴻溝","hónggōu","N","氵","phono-semantic","氵","phono-semantic",1.21052631578947,0.578947368421053,0.789473684210526,3.36842105263158,0.473684210526316,3.15789473684211,1.57894736842105,1.42105263157895,1.15789473684211,1.26315789473684,1.05263157894737,1.39757517660733,0.96123701977563,1.18222705886536,1.8015587792486,0.84119102419206,1.70825310038377,1.30451308386114,1.12129832851051,1.30226972350145,1.36797113611354,1.02597835208515,1.59649122807018,"interoceptive",3.36842105263158,4.16549040682114,9.57894736842105,0.302197802197802,1.29473684210526,6.47368421052632,1.57894736842105,2.25981307345502,0.0813008130081294,"leg/foot",3.36842105263158,"interoceptive",4.37633696232451,16.0526315789474,0.180327868852459,"abstract",3.771429,914.88,402.84,0.199,1.135,0,17,250,7.45,146
"chest","胸口","胸口","xiōngkǒu","N","月(肉)","phono-semantic","口","pictograph",0.947368421052632,0.578947368421053,3.52631578947368,2.89473684210526,0.578947368421053,3.42105263157895,0.684210526315789,1.68421052631579,1.15789473684211,0.684210526315789,2.10526315789474,1.26814318375447,1.01739260823845,1.34859684498088,1.72867119301713,1.01739260823845,1.30451308386114,1.24956132653501,1.20428086327933,1.53706639395154,1.20428086327933,1.41007237174808,1.99122807017544,"tactile",3.52631578947368,4.78244243337198,11.9473684210526,0.24669603524229,1.26315789473684,6.31578947368422,2.10526315789474,2.53555643653361,0.225,"torso",3.52631578947368,"tactile",5.00910427547142,18.2631578947368,0.161383285302593,"concrete",1.724138,700.14,230.38,-0.49,0.566,0,24,15,0.45,8
"rumor","谣言","謠言","yáoyán","N","言","phono-semantic","言","ideograph",4.42857142857143,0.19047619047619,0.238095238095238,2.76190476190476,0.238095238095238,1.42857142857143,0.666666666666667,0.857142857142857,1.14285714285714,2.80952380952381,0.666666666666667,0.925820099772552,0.402373908081478,0.538958431120797,1.92106121466136,0.624880941040924,1.71963451266333,1.31656117720877,1.38873014965883,1.49284005458436,2.06443812256623,1.06458129484475,1.54761904761905,"auditory",4.42857142857143,4.80404346955448,9.28571428571428,0.456410256410257,1.22857142857143,6.14285714285714,2.80952380952381,2.91979342461742,0.348837209302326,"mouth/throat",4.42857142857143,"auditory",5.13958083831998,15.4285714285714,0.274691358024692,"concrete",3.148148,779.48,315.79,-0.275,0.974,0,20,3300,98.37,2142
"eternal","千古","千古","qiāngǔ","N","十","compound_ideograph","口","compound_ideograph",1.90909090909091,0.818181818181818,0.954545454545455,3.36363636363636,0.909090909090909,1.95454545454545,0.954545454545455,0.863636363636364,1.13636363636364,0.954545454545455,0.863636363636364,1.60086556673899,1.43548112513055,1.32655201923643,0.953462589245592,1.44449994343374,1.55769282158163,1.29015586829738,0.990211836184299,1.2457720706245,1.1329385612423,1.08212553384331,1.65151515151515,"interoceptive",3.36363636363636,3.79486581106421,9.9090909090909,0.256880733944954,0.954545454545456,4.77272727272728,1.13636363636364,1.65037767517963,0.0571428571428578,"head",3.36363636363636,"interoceptive",3.89618512937891,14.6818181818182,0.173374613003096,"abstract",3.884615,829.37,225.37,0.035,0.694,9.76,13,329,9.81,297
"inside story","内情","內情","nèiqíng","N","冂","compound_ideograph","心","phono-semantic",2.29411764705882,1,0.941176470588235,3.17647058823529,1.05882352941176,1.58823529411765,0.882352941176471,0.705882352941177,1.11764705882353,1.41176470588235,0.941176470588235,1.7594283831103,1.3228756555323,1.34492510178514,1.50977209031889,1.47777654921567,1.50244898122248,1.31730562803286,1.04670350878084,1.40900465494159,1.37198868114007,1.39061983640813,1.67647058823529,"interoceptive",3.17647058823529,3.71209663866961,10.0588235294118,0.222222222222222,1.01176470588235,5.05882352941176,1.41176470588235,1.82538425048052,0.13953488372093,"mouth/throat",3.17647058823529,"interoceptive",3.85375280972488,15.1176470588235,0.163424124513618,"abstract",3.8,888.2,423.29,0.054,0.972,7.69,13,300,8.94,185
"comprehension by intuition","悟性","悟性","wùxìng","N","忄","phono-semantic","忄","phono-semantic",1.42105263157895,0.684210526315789,1,3.31578947368421,0.631578947368421,1.68421052631579,0.684210526315789,0.631578947368421,1.10526315789474,1,0.894736842105263,1.53896752812773,1.33552451531005,1.59861050777091,1.60043853639305,1.34207659641441,1.73373814436217,1.00291971424256,0.83069758608784,1.72867119301713,1.45296631451356,1.41007237174808,1.45614035087719,"interoceptive",3.31578947368421,3.57457883789151,8.73684210526316,0.307228915662651,0.863157894736843,4.31578947368421,1.10526315789474,1.53809440550037,0.109756097560976,"head",3.31578947368421,"interoceptive",3.66708846976111,13.0526315789474,0.205645161290322,"abstract",3.862069,748.94,332.32,-0.265,1.029,0,22,21315,635.39,5104
"afterwards","以后","以後","yǐhòu","N","人","phono-semantic","彳","compound_ideograph",1.47368421052632,0.631578947368421,0.736842105263158,2.78947368421053,0.526315789473684,1.52631578947368,0.894736842105263,1,1.10526315789474,0.789473684210526,0.947368421052632,1.54086631666993,1.01162829777814,1.28418176556808,1.78197603701375,0.772328445721233,1.42861319905516,1.10023920844036,1.15470053837925,1.24252148839479,1.03166248617468,1.12909423927748,1.28070175438597,"interoceptive",2.78947368421053,3.08144894630855,7.68421052631579,0.294520547945206,0.947368421052632,4.73684210526316,1.10526315789474,1.63973497953193,0.0666666666666674,"head",2.78947368421053,"interoceptive",3.22903821054399,12.421052631579,0.182203389830509,"abstract",3.708333,665.86,222.4,-0.635,0.695,0,18,240,7.15,183
"realm","境界","境界","jìngjiè","N","土","phono-semantic","田","phono-semantic",1.28571428571429,0.904761904761905,1.47619047619048,3.80952380952381,1.04761904761905,2.52380952380952,0.714285714285714,1,1.0952380952381,0.80952380952381,1.42857142857143,1.30930734141595,1.13599128098599,1.66189793967763,1.20909253653505,1.2440333788203,1.63153448075876,0.956182887467515,1.51657508881031,1.13599128098599,1.4359334113756,1.56752762563945,1.84126984126984,"interoceptive",3.80952380952381,4.28347521684287,11.0476190476191,0.262931034482759,1.00952380952381,5.04761904761905,1.42857142857143,1.82957086843073,0.141509433962264,"torso",3.80952380952381,"interoceptive",4.391963031977,16.0952380952381,0.192307692307692,"abstract",4.25,677.84,149.68,-0.471,0.751,0,22,673,20.06,434
