"Word","Word_Italian","Spa_Word","Eng_Trad_Rec","Spa_Trad_Rec","WordClass","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Head.mean","Foot_leg.mean","Hand_arm.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Head.SD","Foot_leg.SD","Hand_arm.SD","Mouth.SD","Torso.SD","M_Val","SD_Val","M_Aro","SD_Aro","M_Dom","SD_Dom","N_Part","Max_strength.action","Exclusivity.action","Dominant.action","Max_strength.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor"
"admire","Ammirare","admirar",NA,NA,"v",1.52380952380952,0.80952380952381,0.952380952380952,3.33333333333333,0.523809523809524,3.95238095238095,3.57142857142857,0.05,0.238095238095238,0.952380952380952,0.2,1.83354977077383,1.4359334113756,1.39557122627942,1.68325082306035,1.03048763306736,1.65759435557046,1.91236577493503,0.223606797749979,0.624880941040924,1.53219419383414,0.695852373938459,7.42857142857143,1.20712172424443,5.23809523809524,2.60585421512336,6.0952380952381,1.89485518984333,21,3.57142857142857,0.702612826603325,"head",3.95238095238095,0.336032388663968,"vision",3.57142857142857,0.242276422764228,"vision"
"love","amore","amor",NA,NA,"n",3,1.38095238095238,4.0952380952381,4.66666666666667,2.28571428571429,3.76190476190476,4.14285714285714,1.52380952380952,2.57142857142857,3.66666666666667,3.0952380952381,1.7606816861659,1.74574312188794,1.37494588638106,0.730296743340222,2.12468485058037,1.67047184665776,1.59014824106793,1.77817455889594,2.15804144008934,1.85292561462497,2.02249256870728,8.03225806451613,1.51622054173619,6.61290322580645,2.60355422905994,5.41935483870968,2.26236150291956,21,4.14285714285714,0.174603174603175,"head",4.0952380952381,0.232779097387173,"interoception",4.14285714285714,0.096100278551532,"interoception"
"analyze","Analizzare","analizar",NA,NA,"v",2.1,1.35,2.35,2.6,1.6,3.55,3.95,0.105263157894737,1.65,1.35,0,1.86095617754337,1.89944590258373,1.84319516629483,2.18608036641407,1.78885438199983,1.23437604097225,1.73129096949433,0.315301767642306,1.53125335660212,1.53125335660212,0,6.38095238095238,1.2440333788203,5.23809523809524,1.99761762869579,6.57142857142857,1.6604646509766,20,3.95,0.559865721745617,"head",3.55,0.242833876221498,"vision",3.95,0.191698595146871,"head"
"angel","angelo","ángel",NA,NA,"n",1.52631578947368,0,0.789473684210526,1.68421052631579,0.222222222222222,3.05263157894737,1.63157894736842,0.368421052631579,0.631578947368421,0.578947368421053,0.789473684210526,2.01020786798645,0,1.51213415661519,1.91638060412932,0.548318880553316,1.840099158274,1.97794860948266,0.895080773250814,1.211542924254,1.1697953037312,1.43677676950183,7.3030303030303,1.66742407032615,4.18181818181818,2.36451032793454,4.96969696969697,1.94430013894538,19,1.63157894736842,0.31578947368421,"head",3.05263157894737,0.345270717187943,"vision",1.63157894736842,0.270746887966805,"vision"
"corner","angolo","esquina",NA,NA,"n",0.1,0,2.38095238095238,0.333333333333333,0,4.04761904761905,1.71428571428571,1.71428571428571,1.71428571428571,0,0.238095238095238,0.307793505625546,0,2.01186954040739,0.658280588604383,0,1.49920613913466,2.12468485058037,1.84777858908629,1.84777858908629,0,0.624880941040924,4.88235294117647,0.807716792639783,4.94117647058824,1.8576814560513,5.14705882352941,1.8112837058566,21,1.71428571428571,0.31858407079646,"head",4.04761904761905,0.544522741832159,"vision",1.71428571428571,0.330610657331778,"vision"
"cancel","Annullare","anular","annul",NA,"v",1,0,1.80952380952381,1.85714285714286,0,1.80952380952381,1.33333333333333,0.05,2.04761904761905,1.66666666666667,0.333333333333333,1.48323969741913,0,2.11232212550661,2.1044171232366,0,1.83354977077383,1.82574185835055,0.223606797749979,2.03657041312572,1.87971629064956,0.912870929175277,3.66666666666667,1.62275485928508,3.95238095238095,1.77415305078763,4.38095238095238,2.10893789562876,21,2.04761904761905,0.367821131082858,"hand/arm",1.80952380952381,0.2,"interoception",2.04761904761905,0.171965606878624,"hand/arm"
"bee","ape","abeja",NA,NA,"n",4.25,0.05,1.33333333333333,1.42857142857143,0.1,4.57142857142857,2.33333333333333,0.714285714285714,1.52380952380952,0.25,0.571428571428571,0.850696309223401,0.223606797749979,1.42594997574716,1.69030850945703,0.307793505625546,0.597614304667198,1.90613046073277,1.38357714432037,1.72101852456758,0.638666373658505,1.02817452659695,3.8125,2.26384628453435,6.34375,2.25201522655713,4.25,2.30007012515818,21,2.33333333333333,0.386313465783665,"head",4.57142857142857,0.388035569927243,"vision",2.33333333333333,0.264006673154456,"vision"
"coat rack","appendiabiti","perchero",NA,NA,"n",0.421052631578947,0,3.76190476190476,0.05,0.142857142857143,4.47619047619048,1.04761904761905,0.35,3.61904761904762,0,1.42857142857143,0.692482608982125,0,1.33808676492827,0.223606797749979,0.358568582800318,0.928388260322567,1.68748897703631,0.988086934168084,1.39557122627942,0,1.98925686052427,5.32352941176471,0.94454055643212,4.61764705882353,1.61460579450767,5.26470588235294,1.18855204828375,21,3.61904761904762,0.561507203546361,"hand/arm",4.47619047619048,0.497638585101492,"vision",3.61904761904762,0.29261419490137,"vision"
"applaud","Applaudire","aplaudir",NA,NA,"v",4.47368421052632,0,3.8,1.15,0.15,3.75,1.45,0,4.6,0.55,0.7,0.84119102419206,0,1.5078740698501,1.42441123571146,0.366347548532523,1.48235232689554,1.50350467767462,0,0.680557047378721,0.944513241388333,1.03109548284184,7.14285714285714,1.15263672879682,6.28571428571429,2.0528725518857,6.14285714285714,1.74027912375326,20,4.6,0.63013698630137,"hand/arm",4.47368421052632,0.315209521623197,"audition",4.6,0.223044532346561,"hand/arm"
"applause","applauso","aplauso",NA,NA,"n",4.9,0,4.45,1.57142857142857,0,3.0952380952381,2.0952380952381,0.2,5,0.904761904761905,0.3,0.307793505625546,0,0.944513241388332,1.93833507349551,0,1.92106121466136,2.09534631755139,0.523148363780597,0,1.48002573980191,0.656946685331786,7,1.83614503006396,6,2.1778101714468,6.05555555555556,2.1239376429432,21,5,0.564705882352941,"hand/arm",4.9,0.315305653439559,"audition",5,0.222057735011103,"hand/arm"
"learn","apprendere","aprender",NA,NA,"v",3.76190476190476,0.80952380952381,1.57142857142857,2.71428571428571,0.857142857142857,4.04761904761905,4.33333333333333,0.45,1.04761904761905,1.23809523809524,0.5,1.48002573980191,1.69171651345749,1.80475562255471,2.00356824547748,1.79682259240344,1.20317041503648,0.730296743340222,0.825577947481897,1.59612626305661,1.60949563232591,0.888523316638639,7.6764705882353,1.2485285456936,6.8235294117647,1.88246434607943,5.97058823529412,1.5856419045782,21,4.33333333333333,0.513054419628814,"head",4.04761904761905,0.282392026578073,"vision",4.33333333333333,0.182051568255386,"head"
"appreciate","Apprezzare","apreciar",NA,NA,"v",2.52380952380952,2.19047619047619,2.0952380952381,2.95238095238095,2.14285714285714,3.47619047619048,3.28571428571429,0.7,1.9047619047619,2.42857142857143,1.14285714285714,2.13586159708553,2.06443812256623,1.94691453086061,2.13251472389267,2.08052191254296,1.99045340611248,1.61687529336239,0.978720969859186,1.78619041271534,1.98925686052427,1.55838744494796,7.52380952380952,1.36451631060415,5.04761904761905,2.17890317536577,6.0952380952381,2.14253965902062,21,3.28571428571429,0.273276295923503,"head",3.47619047619048,0.210374639769452,"vision",3.28571428571429,0.111750047920261,"vision"
"approve","Approvare","aprobar",NA,NA,"v",3.22727272727273,0.5,1.54545454545455,2.95454545454545,0.333333333333333,3.27272727272727,4.04545454545455,0.0952380952380952,2.45454545454545,2.77272727272727,1.04545454545455,1.65994314824673,0.963624111659432,1.81861466709122,1.58796883522474,0.795822425754221,1.66709951089333,1.21409471377894,0.300792603759119,1.7106744068954,1.99837596400339,1.4953028910327,7.19047619047619,1.28914885172534,5.14285714285714,2.1044171232366,6.33333333333333,1.46059348668044,22,4.04545454545455,0.379339014757847,"head",3.27272727272727,0.248316636557727,"vision",4.04545454545455,0.177563728351819,"head"
"rainbow","arcobaleno","arco iris",NA,"arcoíris","n",0,0,0,1.25,0.157894736842105,5,2.15,0,0,0,0,0,0,0,1.55173926187427,0.688247201611685,0,2.1095023109729,0,0,0,0,7.63636363636364,1.86778916466403,5.06060606060606,2.84977404739606,5.87878787878788,2.21863662749187,20,2.15,1,"head",5,0.82960806736667,"vision",2.15,0.584255842558426,"vision"
"air","aria","aire",NA,NA,"n",2.8,0.368421052631579,2.1,2.05,3.15,1.3,3.2,1.45,2,3.65,1.5,1.76515990031618,0.597264720370147,2.07491280729932,1.63755273117186,1.9269556026896,1.8093325317714,1.88064938392651,1.60509058606475,1.58943882847805,1.63111198750713,1.60591013709393,7.34285714285714,1.53283392183654,5.51428571428571,2.47780059696484,6.02857142857143,1.88626169798289,20,3.65,0.186440677966102,"mouth/throat",3.15,0.208782537915912,"smell",3.65,0.139236266190263,"mouth/throat"
"weapon","arma","arma",NA,NA,"n",2.76190476190476,0,3.14285714285714,1.76190476190476,0.476190476190476,3.95238095238095,1.52380952380952,0.3,3.57142857142857,0.952380952380952,0.2,2.04706526287664,0,1.79682259240344,1.67047184665776,0.87287156094397,1.71686314178476,1.88730091980711,0.801314709186032,1.63007449435382,1.5644868320376,0.523148363780597,3.64705882352941,1.84032857641298,6.23529411764706,1.84323206795237,4.26470588235294,2.36526407686281,21,3.57142857142857,0.514909090909091,"hand/arm",3.95238095238095,0.309701492537313,"vision",3.57142857142857,0.212005108556833,"vision"
"wardrobe","armadio","armario",NA,NA,"n",0.75,0,3.9047619047619,0.142857142857143,1.28571428571429,3.95238095238095,0.761904761904762,0.619047619047619,3.57142857142857,0,0.3,0.850696309223401,0,1.22085060121056,0.358568582800318,1.38357714432037,1.49920613913466,1.60949563232591,1.2440333788203,1.69030850945703,0,0.656946685331786,6.08333333333333,1.61023512036508,4.55555555555556,1.87379590967403,5.02777777777778,1.7318216851646,21,3.57142857142857,0.679963735267452,"hand/arm",3.95238095238095,0.369299221357063,"vision",3.57142857142857,0.258526709235322,"vision"
"art","arte","arte",NA,NA,"n",2.55,1.15,2.3,3.2,1.2,4.8421052631579,3.15,0.9,2.45,0.6,0.6,2.13923252347043,1.95407805694439,1.86660400897346,1.88064938392651,1.82381901225798,0.374634324632678,2.00722379629703,1.5183093090325,1.8771478925557,1.35335839575791,1.27320565172283,7.65714285714286,1.34913604474378,5.25714285714286,2.52450178128229,6.17142857142857,1.83888895941055,20,3.15,0.331168831168831,"head",4.8421052631579,0.322397623735941,"vision",3.15,0.184904794677678,"vision"
"elevator","ascensore","ascensor",NA,NA,"n",2.52380952380952,0,2.85714285714286,0.952380952380952,1.28571428571429,3.47619047619048,0.952380952380952,2.28571428571429,3,0.05,1.28571428571429,1.63153448075876,0,1.82443729093971,1.35927151357595,1.58564993434418,1.69171651345749,1.59612626305661,1.92724822331886,1.8165902124585,0.223606797749979,1.67758329578168,5.18181818181818,2.61551316014833,5.09090909090909,2.51698773789768,4.78787878787879,2.161561584792,21,3,0.389500157183276,"hand/arm",3.47619047619048,0.284046692607004,"vision",3,0.186200739701569,"vision"
"hairdryer","asciugacapelli","secador de pelo",NA,"secador","n",4.04545454545455,0.0476190476190476,3.45454545454545,1.04545454545455,0.909090909090909,3.5,4,0.238095238095238,3.59090909090909,0.19047619047619,0.428571428571429,1.55769282158163,0.218217890235992,1.7654696590095,1.58796883522474,1.1509454047327,1.62568666810586,1.57359158493889,0.889087279447969,1.70877541529407,0.402373908081478,1.02817452659695,6.33333333333333,1.74164673034842,3.95238095238095,2.15583372448319,6.14285714285714,1.87844920840874,22,4,0.450935178068153,"head",4.04545454545455,0.286480686695279,"audition",4,0.186377396569122,"audition"
"asylum","asilo","asilo",NA,NA,"n",3.4,0.45,1.45,1,0.9,4,1.2,1.3,1.4,1.1,0.8,1.35335839575791,0.825577947481897,1.9324105480761,1.2977713690461,1.41048703794488,1.4142135623731,1.67332005306815,1.68897352819616,1.78885438199983,1.80350535872433,1.47255595908325,6.84848484848485,1.78747748449477,5.39393939393939,2.3576921175616,5.63636363636364,1.67365957220588,20,1.4,0.103448275862069,"hand/arm",4,0.338436744560838,"vision",1.4,0.208823529411765,"vision"
"insure","assicurare","asegurar",NA,NA,"v",1.65,0.105263157894737,2,1.85,0.31578947368421,1.75,2.2,0.3,1.45,1.35,0.75,2.05899822345978,0.315301767642306,1.89181060585383,2.00722379629703,0.671038298207203,2.07427856830932,2.06728909698821,0.732695097065047,1.8771478925557,1.9269556026896,1.20852236875842,6.60606060606061,1.95159220156572,5.45454545454545,2.16637527178045,5.78787878787879,2.08802502016822,20,2.2,0.31404958677686,"head",2,0.189751515872072,"touch",2.2,0.152665899501343,"head"
"ace","asso","as",NA,NA,"n",0.368421052631579,0,1.57894736842105,0.894736842105263,0,2.94736842105263,1.26315789473684,0.526315789473684,2.31578947368421,0.166666666666667,0.111111111111111,0.895080773250814,0,2.14257865079763,1.62940810119317,0,2.06757195791817,1.69450436093855,1.17229220156408,1.91638060412932,0.383482494423685,0.323380833381777,6.60606060606061,1.41287371028416,5.75757575757576,1.39262124764558,6.18181818181818,1.60963010996598,19,2.31578947368421,0.503002001334223,"hand/arm",2.94736842105263,0.395028552233792,"vision",2.31578947368421,0.289738430583501,"vision"
"hire","Assumere","contratar",NA,NA,"v",1.75,1.25,1.4,2,0.75,2.3,1.65,0.65,1.3,1.6,0.526315789473684,1.91599912097552,1.68194749276577,1.66701750693298,1.89181060585383,1.51744244666721,1.83819133074363,1.89944590258373,1.18210338847862,1.68897352819616,1.63514042532326,0.964274111134126,5.61904761904762,1.46547570693582,4.47619047619048,2.31557870993511,5.76190476190476,2.16575072214606,20,1.65,0.196231617647059,"head",2.3,0.195427877807,"vision",1.65,0.116871857118086,"vision"
"resentment","astio","rencor",NA,NA,"n",1.89473684210526,0,0.111111111111111,3.94736842105263,0,1.89473684210526,2.15789473684211,0,0,1.73684210526316,0,1.88251418298052,0,0.535303379031311,1.87004706448576,0,2.05195670417031,2.1924911730403,0,0,1.88096031215612,0,3,2.03100960115899,5.12121212121212,2.47181077043703,4.63636363636364,2.17684091371794,19,2.15789473684211,0.554054054054054,"head",1.89473684210526,0.373370209403398,"interoception",2.15789473684211,0.336155378486056,"interoception"
"astronaut","astronauta","astronauta",NA,NA,"n",1.80952380952381,0,2,1.14285714285714,0.15,4.6,2.0952380952381,1.47619047619048,1.42857142857143,0.35,1.14285714285714,1.91361039971692,0,2,1.59014824106793,0.489360484929593,0.753937034925052,2.16575072214606,2.01541677126711,1.83225076262581,0.93330200448673,1.74027912375326,6.47222222222222,1.42400062421959,5.5,2.1044171232366,5.97222222222222,1.87443113063459,21,2.0952380952381,0.268793546021269,"head",4.6,0.473181484202792,"vision",2.0952380952381,0.284034107615407,"vision"
"athletics","atletica","atletismo",NA,NA,"n",1.35,0,1.95,0.95,0.1,3.3,1.05,4.68421052631579,3.65,0.210526315789474,3.45,1.4964871146156,0,1.8771478925557,1.31689427302111,0.307793505625546,1.78000591365073,1.66938375014949,0.582392725357819,1.78517285024817,0.917662935482247,1.57195821559574,7.27272727272727,1.79012442431956,6.15151515151515,2.51397608532296,6.27272727272727,1.87537874962511,20,4.68421052631579,0.342949364535001,"foot/leg",3.3,0.367932041412264,"vision",4.68421052631579,0.226347914547304,"foot/leg"
"wait","Attendere","esperar",NA,NA,"v",1.25,0.5,0.7,3.55,0.3,1.55,3.1,1.9,1.45,0.31578947368421,0.95,1.48235232689554,1.05131496607569,1.12857618729367,1.8202082009311,0.732695097065047,1.63755273117186,1.88902648277667,1.83245593039563,1.7614288458372,0.671038298207203,1.66938375014949,4.23809523809524,1.26114082896249,4.0952380952381,1.99761762869579,3.95238095238095,1.49920613913466,20,3.1,0.360845839017735,"head",1.55,0.325119930222416,"interoception",3.1,0.208791208791209,"interoception"
"attic","attico","ático",NA,NA,"n",0.947368421052632,0,1,0.842105263157895,0.68421052631579,4.21052631578947,1.57894736842105,1.63157894736842,1,0,0.263157894736842,1.39338453695893,0,1.66666666666667,1.25888654041475,0.945905302926917,1.43677676950183,1.80480191198937,1.7065405655168,1.52752523165195,0,0.65337629647495,6.78787878787879,1.70948778435193,5.42424242424242,2.23649143512644,6.09090909090909,1.56851116436169,19,1.63157894736842,0.364705882352941,"foot/leg",4.21052631578947,0.520284917931248,"vision",1.63157894736842,0.346320346320346,"vision"
"activate","attivare","activar",NA,NA,"v",1.45,0.31578947368421,3.1,2.2,0.421052631578947,2.3,2.3,1,2.85,1.6,0.473684210526316,1.66938375014949,0.945905302926917,1.83245593039563,1.76515990031618,1.01739260823845,1.94935886896179,2.00262984991972,1.37649440322337,1.8144159564879,1.84676103375328,0.904827856717728,6.68571428571429,1.43016717598346,6.2,1.72865129338385,6.2,1.6051388065321,19,2.85,0.28896,"hand/arm",3.1,0.256073702189328,"touch",2.85,0.15458796025716,"touch"
"tool","attrezzo","herramienta",NA,NA,"n",1.52380952380952,0,3.9047619047619,0.3,0.476190476190476,3.76190476190476,1.42857142857143,1.57142857142857,3.66666666666667,0.2,1.0952380952381,1.66189793967763,0,1.37494588638106,0.801314709186032,0.980767435177556,1.33808676492827,1.74846871780506,1.80475562255471,1.39044357430761,0.410391340834062,1.44584791402007,5.36363636363636,1.11294041333594,4.66666666666667,1.86525244046662,5.60606060606061,1.45643816250884,21,3.66666666666667,0.435406698564593,"hand/arm",3.9047619047619,0.360756709194897,"touch",3.66666666666667,0.217795484727756,"touch"
"aurora","aurora","aurora","dawn","alba","n",0.25,0.05,0,2.33333333333333,0.05,4.85,3.14285714285714,0,0.1,0,0.142857142857143,0.786397515657049,0.223606797749979,0,2.05750658160146,0.223606797749979,0.366347548532523,1.98206241793023,0,0.307793505625546,0,0.358568582800318,7.44117647058824,2.0028945186312,4.88235294117647,2.57922593370808,5.73529411764706,2.12216047046131,21,3.14285714285714,0.928270042194093,"head",4.85,0.664166938376263,"vision",3.14285714285714,0.444177932839075,"vision"
"hope for","Auspicare","esperar","predict","predecir","v",1.3,0,0.157894736842105,3.05,0,0.45,2.45,0.105263157894737,0.6,1.95,0.3,1.52522647153585,0,0.374634324632678,1.70061908232205,0,0.887041208323017,2.11448637535903,0.458831467741124,1.18765580695312,1.9324105480761,0.923380516876639,6.47619047619048,1.16700675315302,4.85714285714286,2.475595166535,5.33333333333333,1.87971629064956,20,2.45,0.433787731256086,"head",1.3,0.334175442450537,"interoception",2.45,0.294311833417979,"interoception"
"bus","autobus","autobús",NA,NA,"n",3.4,0,2.75,0.55,2.05,3.9,1.75,1.85,2.2,0.6,1.6,1.27320565172283,0,1.55173926187427,1.05006265477226,1.57195821559574,1.29370947686346,1.91599912097552,1.75544266422131,1.93581208309397,0.940324691963255,1.87504385913616,4.85294117647059,1.47981065416915,5.11764705882353,1.96584018405198,5.26470588235294,1.78051445628932,20,2.2,0.2,"hand/arm",3.9,0.291718610863758,"vision",2.2,0.188861985472155,"vision"
"automobile","automobile","automóvil",NA,NA,"n",4.31578947368421,0,3.25,0.368421052631579,0.9,4.73684210526316,2.55,3.4,3.25,0.65,1.2,0.749268649265355,0,1.74340863947915,0.760885910252682,1.2096106376586,0.561951486949016,1.98613615900453,1.35335839575791,1.51744244666721,1.13670808176853,1.47255595908325,6.6,1.70121064158993,5.94285714285714,1.87777805402238,6.08571428571429,1.48267303466782,20,3.4,0.248868778280543,"foot/leg",4.73684210526316,0.352096276907887,"vision",3.4,0.192389910218042,"vision"
"authorize","Autorizzare","autorizar",NA,NA,"v",2.35,0,1.15,1.7,0,2.3,2.85,0.157894736842105,1.8,2.25,0.3,2.0332758116684,0,1.9269556026896,1.94935886896179,0,2.27341616353706,2.1095023109729,0.501459857121279,1.93581208309397,2.2213082915966,0.656946685331786,5.80952380952381,0.872871560943968,4.23809523809524,2.16575072214606,6.38095238095238,2.01186954040739,21,2.85,0.36587982832618,"head",2.35,0.239330746847721,"audition",2.85,0.191817215727949,"head"
"highway","autostrada","autopista",NA,NA,"n",2.95,0,0.631578947368421,0.75,0.5,4,2.55,1.7,1.6,0.263157894736842,1.05,1.8202082009311,0,0.895080773250814,0.966545666958261,0.888523316638639,1.33771210811988,1.66938375014948,1.52522647153585,1.39170474787692,0.561951486949016,1.14593101656986,5.51515151515152,2.10833483051809,5.72727272727273,2.25378469569421,5.39393939393939,2.17858029946388,20,2.55,0.319250551065393,"head",4,0.423252360241858,"vision",2.55,0.2500822639026,"vision"
"autumn","autunno","otoño",NA,NA,"n",1.75,0.8,1.65,2.25,2.3,4.15,2.25,1.3,1.15,0.85,0.95,1.80277563773199,1.47255595908325,1.95407805694439,1.74340863947915,1.71985311490316,1.59851905146443,1.86024899295483,1.55935209217432,1.59851905146443,1.63111198750713,1.57195821559574,6,2,4.17647058823529,2.0519109827005,5.02941176470588,1.8171788677599,20,2.25,0.215384615384615,"head",4.15,0.310418521816563,"vision",2.25,0.172680412371134,"vision"
"greed","avidità","avaricia",NA,NA,"n",0.75,0,0.45,3.25,0,1.1,2.65,0,1.05,0.85,0.105263157894737,1.44641116670119,0,0.998683343734455,1.77334058829805,0,1.77408241664603,2.30045762037858,0,1.7614288458372,1.53125335660212,0.315301767642306,1.81818181818182,0.917010954628728,6.18181818181818,1.99145903570952,5.06060606060606,2.29046111541151,20,2.65,0.569248162803844,"head",1.1,0.358361774744027,"interoception",2.65,0.318463125322331,"interoception"
"adventure","avventura","aventura",NA,NA,"n",1.9047619047619,0.714285714285714,1.66666666666667,3.23809523809524,1.04761904761905,2.42857142857143,2.38095238095238,2,1.52380952380952,0.904761904761905,1.28571428571429,2.0713464679952,1.52127765851133,1.87971629064956,1.97242900771515,1.53219419383414,1.93833507349551,1.93587681623058,1.94935886896179,1.60059512741504,1.37494588638106,1.55379719213471,8.06060606060606,1.19737718418722,7.06060606060606,2.19287758919921,6.3030303030303,2.2428337054501,21,2.38095238095238,0.182352941176471,"head",2.42857142857143,0.245487364620939,"interoception",2.38095238095238,0.13216957605985,"interoception"
"aversion","avversione","aversión",NA,NA,"n",2.0952380952381,1.71428571428571,1.66666666666667,3.57142857142857,1.42857142857143,2.47619047619048,2.61904761904762,0.619047619047619,2.28571428571429,2.23809523809524,1.38095238095238,1.81396697612613,1.7361698402765,1.95789002074512,1.46872150428284,1.63007449435382,1.91361039971692,1.9098740920854,0.973457265430305,1.18923745075814,1.60949563232591,1.39557122627942,2.3030303030303,1.62951005836203,4.96969696969697,2.78931945648092,5.96969696969697,2.37808810398249,21,2.61904761904762,0.21875,"head",2.47619047619048,0.236593059936909,"interoception",2.61904761904762,0.133620689655172,"interoception"
"adversity","avversità","adversidad",NA,NA,"n",1,0.0526315789473684,0.45,3.25,0.0526315789473684,1.3,2.45,0.65,0.6,0.3,0.421052631578947,1.68585446084705,0.229415733870562,1.23437604097225,1.71295374319209,0.229415733870562,1.97617386833617,2.16369566884264,1.26802789276976,1.14248114115496,0.656946685331786,0.768533196975772,3.17142857142857,1.46499777726622,6.62857142857143,1.83248006627011,4.4,1.71841239999908,20,2.45,0.486309523809524,"head",1.3,0.344852804297529,"interoception",2.45,0.30375,"interoception"
"kissing","baciare","besar",NA,NA,"v",1.75,3.15,4.57894736842105,3.9,2.35,3.05,1.75,0.157894736842105,1.5,4.94736842105263,1,1.80277563773199,1.63111198750713,0.96123701977563,1.37266548230652,2.08440323404692,1.53811230854064,1.80277563773199,0.501459857121279,1.60591013709393,0.229415733870562,1.2977713690461,8.0952380952381,1.4108423691101,7.38095238095238,2.06097526613471,7.33333333333333,1.74164673034842,20,4.94736842105263,0.511954992967651,"mouth/throat",4.57894736842105,0.225031870277194,"touch",4.94736842105263,0.170236647647554,"mouth/throat"
"kiss","bacio","beso",NA,NA,"n",2.0952380952381,3.42857142857143,4.25,3.14285714285714,2.28571428571429,3.19047619047619,2.57142857142857,0.1,1.38095238095238,4.9,0.75,1.60949563232591,1.7768350675127,0.966545666958261,1.65183880223569,1.90112748501665,1.74982992370823,1.83225076262581,0.447213595499958,1.35927151357595,0.307793505625546,0.966545666958261,8.6,0.60390883612756,6.54285714285714,3.10921644321464,6.6,2.03209541230373,21,4.9,0.494723926380368,"mouth/throat",4.25,0.214414414414414,"touch",4.9,0.170847457627119,"mouth/throat"
"worm","baco","gusano",NA,NA,"n",0.5,0,2.61111111111111,0.294117647058824,0.294117647058824,3.94444444444444,1.66666666666667,0.117647058823529,2,0.166666666666667,0.235294117647059,0.857492925712544,0,1.94449112922481,0.587867532097255,0.77174363314129,1.34917064817928,1.8470962903656,0.332105582077536,1.78226557735801,0.383482494423685,0.562295714538387,4.54545454545455,1.64109165441234,5.18181818181818,1.82781538753483,4.66666666666667,1.36167788653068,18,2,0.449648711943794,"hand/arm",3.94444444444444,0.474183410034796,"vision",2,0.333425414364641,"vision"
"look after","Badare","cuidar",NA,NA,"v",3.04761904761905,0.05,2.33333333333333,2.23809523809524,0.80952380952381,3.28571428571429,2.66666666666667,0.904761904761905,2.66666666666667,1.57142857142857,1.23809523809524,1.96153487035511,0.223606797749979,1.82574185835055,1.92106121466136,1.47034171603228,1.90112748501665,1.85292561462497,1.04425867986634,1.87971629064956,1.59910689359494,1.89485518984333,5.57142857142857,1.247855302967,4.61904761904762,1.80211515936664,5.0952380952381,2.02249256870728,21,2.66666666666667,0.194736842105263,"head",3.28571428571429,0.250863479367388,"vision",2.66666666666667,0.15547420203638,"vision"
"bathroom","bagno","baño",NA,NA,"n",0.95,0,3.05,1.9,0.105263157894737,2.7,1.3,4.05,2.95,0.9,2.35,1.53811230854064,0,1.50350467767462,1.80350535872433,0.315301767642306,1.83819133074363,2.00262984991972,1.57195821559574,1.84889725312998,1.68272961207926,1.78517285024817,6.84848484848485,1.69781499509686,2.51515151515152,1.78747748449477,5.33333333333333,2.17466472511665,20,4.05,0.272727272727273,"foot/leg",3.05,0.287077445684225,"touch",4.05,0.199948031700663,"foot/leg"
