"Word","Auditory.mean","Gustatory.mean","Haptic.mean","Interoceptive.mean","Olfactory.mean","Visual.mean","Foot_leg.mean","Hand_arm.mean","Head.mean","Mouth.mean","Torso.mean","Auditory.SD","Gustatory.SD","Haptic.SD","Interoceptive.SD","Olfactory.SD","Visual.SD","Foot_leg.SD","Hand_arm.SD","Head.SD","Mouth.SD","Torso.SD","Max_strength.perceptual","Minkowski3.perceptual","Exclusivity.perceptual","Dominant.perceptual","Max_strength.action","Minkowski3.action","Exclusivity.action","Dominant.action","Max_strength.sensorimotor","Minkowski3.sensorimotor","Exclusivity.sensorimotor","Dominant.sensorimotor","N_known.perceptual","List_N.perceptual","Percent_known.perceptual","N_known.action","List_N.action","Percent_known.action","Mean_age.perceptual","Mean_age.action","List#.perceptual","List#.action"
"unscrew",1,0.222222222,2.666666667,0.222222222,0.111111111,3.444444444,0.25,4.1,1.35,0.4,0.6,1.608799333,0.942809042,2.086370335,0.942809042,0.471404521,1.580105068,0.638666374,1.293709477,1.694418081,1.046296728,0.820782682,3.444444444,3.933307798,0.434782609,"Visual",4.1,4.153937329,0.574626866,"Hand_arm",4.1,5.098434119,0.277648879,"Hand_arm",18,18,1,20,21,0.952380952380952,38.22222222,33.35,"PN_Sample_175.csv","MN_sample_175.csv"
"upset",2.75,0.25,0.65,3.9,0.25,3,0.25,0.6,3.3,1.85,0.75,1.860248993,1.118033989,1.308876577,1.552586975,1.118033989,1.622214211,0.444261658,1.142481141,1.657518754,2.084403234,1.332784975,3.9,4.753688732,0.337962963,"Interoceptive",3.3,3.501281843,0.451851852,"Head",3.9,5.317349988,0.207977208,"Interoceptive",20,21,0.952380952380952,20,20,1,36.2,37.3,"PN_Sample_039.csv","MN_sample_039.csv"
"upsurge",1.071428571,0,0.214285714,1.428571429,0,2.071428571,0.866666667,1.4,2.133333333,1.266666667,0.866666667,1.591529778,0,0.578934224,2.101804562,0,1.542439911,1.505545305,2.028370211,2.231804736,1.79151439,1.457329587,2.071428571,2.35394643,0.432835821,"Visual",2.133333333,2.508624043,0.193877551,"Head",2.133333333,3.066323894,0.188472865,"Head",14,20,0.7,15,19,0.789473684210526,33.92857143,38.93333333,"PN_Sample_143.csv","MN_sample_143.csv"
"urine",2.619047619,0.476190476,1.619047619,3.047619048,3.142857143,4.142857143,1.545454545,0.909090909,1.545454545,0.454545455,2.272727273,1.774153051,0.872871561,1.96153487,1.986861608,1.711306936,1.108409414,1.765469659,1.341963413,2.017241698,1.05682691,2.164251068,4.142857143,5.345823798,0.243670886,"Visual",2.272727273,2.712921245,0.27027027,"Torso",4.142857143,5.569251081,0.169383698,"Visual",21,21,1,22,22,1,46.76190476,31.95454545,"PN_Sample_442.csv","MN_sample_442.csv"
"utensil",1.05,0.45,4.15,0.3,0.1,4.15,0.095238095,3.619047619,1.285714286,1.619047619,0.238095238,1.538112309,0.887041208,1.424411236,0.923380517,0.307793506,1.424411236,0.300792604,1.96153487,1.874642823,2.01186954,0.700340053,4.15,5.244193126,0.397058824,"Visual",3.619047619,3.774722733,0.513888889,"Hand_arm",4.15,5.828552792,0.23771636,"Visual",20,20,1,21,21,1,33.1,36.19047619,"PN_Sample_568.csv","MN_sample_568.csv"
"vacation",2.19047619,1.333333333,1.380952381,1.952380952,1.333333333,3.333333333,1.631578947,1.368421053,2.263157895,1.473684211,1.052631579,1.721018525,1.74164673,1.935876816,1.883512423,1.74164673,1.825741858,2.005839428,1.862212731,2.130260945,1.896441728,1.682382048,3.333333333,3.965615177,0.173553719,"Visual",2.263157895,2.838261596,0.155405405,"Head",3.333333333,4.400756439,0.1180898,"Visual",21,21,1,19,19,1,35.04761905,40.21052632,"PN_Sample_474.csv","MN_sample_474.csv"
"vagina",0.45,2.65,4.25,2,2,4.55,0.761904762,2.047619048,1.285714286,1.714285714,3.047619048,0.759154655,2.134306247,1.517442447,2.339590607,1.973508764,0.998683344,1.670471847,2.01186954,1.847778589,1.82051798,1.986861608,4.55,5.902715881,0.257861635,"Visual",3.047619048,3.543588841,0.258064516,"Torso",4.55,6.30094613,0.165608771,"Visual",20,20,1,21,21,1,32.05,37.47619048,"PN_Sample_759.csv","MN_sample_759.csv"
"vampire",1.666666667,0.055555556,0.444444444,0.055555556,0.222222222,4,0.4,0.6,2.05,1.65,0.4,1.782265577,0.23570226,1.247219129,0.23570226,0.942809042,1.283377896,0.994722918,1.313893371,2.258900524,2.345768867,0.994722918,4,4.096183996,0.612068966,"Visual",2.05,2.37823198,0.323529412,"Head",4,4.34765784,0.341674687,"Visual",18,18,1,20,20,1,33.94444444,37.9,"PN_Sample_213.csv","MN_sample_213.csv"
"vandal",2.769230769,0.307692308,0.692307692,0.769230769,0.461538462,4.384615385,0.176470588,0.764705882,1.941176471,0.294117647,0.411764706,1.300887271,0.854850414,1.493575988,1.87766904,1.391365314,0.960768923,0.727606875,1.480262298,2.304088438,0.985184366,1.175735064,4.384615385,4.739225694,0.43442623,"Visual",1.941176471,1.988484609,0.491803279,"Head",4.384615385,4.853154168,0.324380886,"Visual",13,15,0.866666666666667,17,17,1,40.69230769,34.05882353,"PN_Sample_705.csv","MN_sample_705.csv"
"vanity",1.971428571,0,0.485714286,1.342857143,0.142857143,3.542857143,0.578947368,0.842105263,2.842105263,1.789473684,0.736842105,1.757098449,0,1.147155781,1.731080199,0.429969708,1.596740377,1.169795304,1.42451387,2.061907367,2.016017729,1.367971136,3.542857143,3.795340873,0.473282443,"Visual",2.842105263,3.10304402,0.333333333,"Head",3.542857143,4.389044011,0.248182872,"Visual",35,35,1,19,19,1,34.68571429,38.52631579,"PN_Sample_529.csv","MN_sample_529.csv"
"variable",1.5,0.611111111,0.555555556,0.388888889,0.166666667,2.444444444,0.526315789,0.789473684,2.105263158,0.894736842,0.526315789,1.757337558,1.377930626,1.199128224,0.916443823,0.383482494,2.064325049,1.428613199,1.43677677,2.105409352,1.559727072,1.428613199,2.444444444,2.642136148,0.401960784,"Visual",2.105263158,2.212513628,0.326086957,"Head",2.444444444,3.082003875,0.216750139,"Visual",18,18,1,19,20,0.95,34.38888889,35.21052632,"PN_Sample_405.csv","MN_sample_405.csv"
"vary",1.875,0.875,1.125,1.375,0.875,2.875,1.35,1.45,1.65,1.8,1.15,1.62788206,1.408308678,1.310216267,1.408308678,1.543804824,1.707825128,1.725200217,1.605090586,1.78517285,1.880649384,1.631111988,2.875,3.29330599,0.222222222,"Visual",1.8,2.589006839,0.087837838,"Mouth",2.875,3.758003646,0.12195122,"Visual",16,19,0.842105263157895,20,20,1,32.5625,37,"PN_Sample_096.csv","MN_sample_096.csv"
"vase",0.333333333,0,3.277777778,0.166666667,0.166666667,4.166666667,0.157894737,1.631578947,1.736842105,0.210526316,0.157894737,0.685994341,0,1.742397117,0.707106781,0.383482494,1.42457424,0.501459857,1.570934835,1.939132259,0.713282504,0.501459857,4.166666667,4.756318641,0.51369863,"Visual",1.736842105,2.125312835,0.405405405,"Head",4.166666667,4.893759637,0.347053093,"Visual",18,18,1,19,20,0.95,41.77777778,33.42105263,"PN_Sample_729.csv","MN_sample_729.csv"
"vehicle",3.411764706,0.705882353,3.235294118,1.588235294,1.529411765,4.294117647,2.263157895,3.105263158,2.631578947,0.947368421,2.105263158,1.622452755,1.686887144,1.985239651,2.063335392,1.771921523,1.311711948,2.023256596,1.997073883,2.005839428,1.508261848,1.940639552,4.294117647,5.436676266,0.243027888,"Visual",3.105263158,4.120106136,0.195238095,"Hand_arm",4.294117647,6.13255207,0.13898549,"Visual",17,17,1,19,19,1,39.47058824,39.57894737,"PN_Sample_817.csv","MN_sample_817.csv"
"veil",0.294117647,0,2.235294118,0.176470588,0,4,0.263157895,1.578947368,3.210526316,0.947368421,0.526315789,1.212678125,0,2.077540967,0.52859414,0,1.5,0.733492806,1.773752753,2.225582255,1.682382048,1.306752593,4,4.220902496,0.596491228,"Visual",3.210526316,3.363247609,0.451612903,"Head",4,4.838048716,0.302292934,"Visual",17,18,0.944444444444444,19,20,0.95,41.58823529,35.15789474,"PN_Sample_595.csv","MN_sample_595.csv"
"version",1.529411765,0.117647059,0.588235294,0.352941176,0.117647059,2.176470588,0.238095238,0.380952381,1.904761905,0.761904762,0.19047619,1.73629084,0.332105582,1.003669737,0.996316746,0.332105582,2.157408576,0.889087279,0.804747816,2.211442107,1.609495632,0.679635757,2.176470588,2.418047098,0.421686747,"Visual",1.904761905,1.951209367,0.493150685,"Head",2.176470588,2.783529331,0.246313673,"Visual",17,17,1,21,21,1,37.94117647,40.0952381,"PN_Sample_247.csv","MN_sample_247.csv"
"victim",2.277777778,0.222222222,0.611111111,1,0.333333333,3,1.157894737,1.210526316,1.842105263,1.315789474,1.210526316,1.742397117,0.732084498,1.092158623,1.571810496,0.9701425,1.84709629,1.893355572,1.960128889,2.034785216,2.001461454,1.931578151,3,3.422627745,0.373134328,"Visual",1.842105263,2.388667666,0.1015625,"Head",3,3.773290656,0.195876289,"Visual",18,18,1,19,19,1,36.33333333,36.36842105,"PN_Sample_549.csv","MN_sample_549.csv"
"victory",2.904761905,0.19047619,0.476190476,1.714285714,0.285714286,3.523809524,0.894736842,1.368421053,2.473684211,1.263157895,1.052631579,1.757975026,0.872871561,0.92838826,1.95301964,0.783763813,1.435933411,1.696229048,2.033347713,1.896441728,1.694504361,1.544656891,3.523809524,4.187746238,0.366492147,"Visual",2.473684211,2.784838003,0.223880597,"Head",3.523809524,4.56352276,0.206425578,"Visual",21,21,1,19,19,1,39,35.42105263,"PN_Sample_807.csv","MN_sample_807.csv"
"video",3.235294118,0,0.705882353,0.823529412,0.176470588,4.764705882,0,0.95,3.75,0.45,0.1,1.95350364,0,1.403776419,1.704233483,0.727606875,0.562295715,0,1.431782106,1.831737743,0.825577947,0.447213595,4.764705882,5.228716077,0.490909091,"Visual",3.75,3.772372922,0.714285714,"Head",4.764705882,5.815044285,0.318584071,"Visual",17,17,1,20,20,1,40.94117647,34.75,"PN_Sample_637.csv","MN_sample_637.csv"
"view",0.1,0,0.05,0.35,0.05,4.95,0.666666667,0.476190476,4.142857143,0.666666667,0.476190476,0.307793506,0,0.223606798,1.136708082,0.223606798,0.223606798,1.354006401,0.92838826,1.621286967,1.238278375,0.92838826,4.95,4.950600206,0.9,"Visual",4.142857143,4.158501145,0.57037037,"Head",4.95,5.781440957,0.41497006,"Visual",20,20,1,21,21,1,36.3,39.95238095,"PN_Sample_498.csv","MN_sample_498.csv"
"viewpoint",1.85,0.2,0.3,1,0.2,4,0.238095238,0.380952381,3.714285714,0.714285714,0.238095238,2.033275812,0.695852374,0.801314709,1.4509525,0.695852374,1.55597321,0.624880941,0.74001287,1.677583296,1.383577144,0.624880941,4,4.14808786,0.503311258,"Visual",3.714285714,3.725047839,0.657657658,"Head",4,4.974043074,0.296048971,"Visual",20,20,1,21,21,1,34.95,37.66666667,"PN_Sample_032.csv","MN_sample_032.csv"
"village",2.1875,0.125,0.625,0.375,0.625,4.375,1.7,1.5,2.65,1.55,1.15,1.939716474,0.5,0.806225775,0.885061203,0.957427108,1.310216267,1.866604009,1.877848713,2.007223796,1.904979624,1.663066287,4.375,4.55890832,0.511278195,"Visual",2.65,3.179503601,0.175438596,"Head",4.375,5.025115068,0.252038547,"Visual",16,16,1,20,20,1,32.5,42.15,"PN_Sample_231.csv","MN_sample_231.csv"
"violin",4.80952381,0.047619048,1.857142857,0.761904762,0.285714286,3.047619048,0.2,3.9,3.2,0.35,1.35,0.511766316,0.21821789,1.558387445,1.300183137,0.717137166,1.716863142,0.410391341,1.483239697,1.852452144,0.87509398,1.386969434,4.80952381,5.270787273,0.440528634,"Auditory",3.9,4.556461455,0.411111111,"Hand_arm",4.80952381,6.223316964,0.240384615,"Auditory",21,21,1,20,20,1,32.47619048,38.75,"PN_Sample_118.csv","MN_sample_118.csv"
"virility",0.941176471,0,0.352941176,2.294117647,0.117647059,1.764705882,1.176470588,1.058823529,1.529411765,1.058823529,2.058823529,1.197423705,0,0.861769725,1.686887144,0.48507125,1.678146737,1.740520544,1.519481336,1.771921523,1.560071642,2.014652211,2.294117647,2.64234455,0.419354839,"Interoceptive",2.058823529,2.535842975,0.145299145,"Torso",2.294117647,3.263433049,0.185714286,"Interoceptive",17,21,0.80952380952381,17,18,0.944444444444444,43.64705882,41.70588235,"PN_Sample_382.csv","MN_sample_382.csv"
"virtue",1.235294118,0.176470588,0.411764706,3.352941176,0.235294118,1.647058824,0.8,0.75,2.9,1.45,0.85,1.640480561,0.52859414,1.003669737,2.089891638,0.752446989,1.765686002,1.641565363,1.585294261,2.125038699,1.848897253,1.598519051,3.352941176,3.53398101,0.45,"Interoceptive",2.9,3.071809103,0.318518519,"Head",3.352941176,4.181658317,0.230031949,"Interoceptive",17,17,1,20,20,1,35,41.15,"PN_Sample_078.csv","MN_sample_078.csv"
"vitality",1.105263158,0.315789474,1,4.263157895,0.263157895,2.631578947,2,1.947368421,2.526315789,1.210526316,2.526315789,1.286456669,0.820069887,1.452966315,1.045737659,0.561951487,1.706540566,2.081665999,2.067571958,2.03765718,1.750522061,2.010207868,4.263157895,4.612081843,0.417582418,"Interoceptive",2.526315789,3.669385466,0.128865979,"Torso",4.263157895,5.283740456,0.20212766,"Interoceptive",19,19,1,19,20,0.95,33.94736842,38.84210526,"PN_Sample_173.csv","MN_sample_173.csv"
"volcano",2.5,0.277777778,1.111111111,0.777777778,1.222222222,3.388888889,0.65,0.75,2.05,0.65,0.55,1.977818168,1.178511302,1.936913521,1.628985811,1.926763686,2.033220826,1.565247584,1.618153594,2.089447169,1.460893742,1.538112309,3.388888889,3.876084113,0.335329341,"Visual",2.05,2.136521046,0.322580645,"Head",3.388888889,4.081395409,0.223374551,"Visual",18,18,1,20,20,1,35.44444444,33.25,"PN_Sample_507.csv","MN_sample_507.csv"
"vomit",2.333333333,3,1.388888889,2.944444444,3.444444444,3.722222222,0.473684211,0.684210526,1.578947368,4.631578947,2.631578947,1.940285,1.970368732,1.819466272,2.154945672,1.381483526,1.67351534,1.306752593,1.454977342,1.923994383,0.830697586,1.94965884,3.722222222,5.432759505,0.138613861,"Visual",4.631578947,4.958885275,0.415789474,"Mouth",4.631578947,6.559910833,0.154952599,"Mouth",18,18,1,19,19,1,41.38888889,40.10526316,"PN_Sample_541.csv","MN_sample_541.csv"
"wait",0.894736842,0.105263158,0.473684211,1.736842105,0.105263158,1.631578947,1.9,1.6,2.8,1.05,1.55,1.486783883,0.458831468,0.964274111,1.790161547,0.458831468,2.087276969,1.83245593,1.69829636,2.015727634,1.431782106,1.571958216,1.736842105,2.18332011,0.329787234,"Interoceptive",2.8,3.35572645,0.196629213,"Head",2.8,3.639184588,0.194602813,"Head",19,20,0.95,20,21,0.952380952380952,31.73684211,39.15,"PN_Sample_037.csv","MN_sample_037.csv"
"walk",0.764705882,0,1.588235294,2.529411765,0.176470588,3.117647059,4.947368421,1.368421053,1.105263158,0.526315789,1.263157895,1.437420075,0,2.001837391,1.806849712,0.727606875,1.96476312,0.229415734,1.460993814,1.242521488,1.020262551,1.367971136,3.117647059,3.707087382,0.381294964,"Visual",4.947368421,5.02874054,0.48,"Foot_leg",4.947368421,5.626412129,0.28454416,"Foot_leg",17,17,1,19,19,1,36.88235294,37.57894737,"PN_Sample_186.csv","MN_sample_186.csv"
"wall",0,0,2.944444444,0.166666667,0,4.444444444,1.315789474,1.684210526,1.473684211,0.526315789,1.052631579,0,0,2.154945672,0.514495755,0,1.1490263,1.827342684,1.857496271,1.836918345,1.306752593,1.649029486,4.444444444,4.839200559,0.588235294,"Visual",1.684210526,2.261619746,0.191304348,"Hand_arm",4.444444444,4.998556169,0.326600774,"Visual",18,18,1,19,19,1,37.88888889,33.05263158,"PN_Sample_335.csv","MN_sample_335.csv"
"walrus",2.142857143,0,0.619047619,0,0.380952381,3.904761905,0.421052632,1.210526316,2.736842105,0.263157895,0.263157895,1.768776817,0,1.395571226,0,0.804747816,1.757975026,1.169795304,1.931578151,2.104020101,0.733492806,0.561951487,3.904761905,4.114773557,0.554054054,"Visual",2.736842105,2.818279636,0.505376344,"Head",3.904761905,4.515231812,0.326967471,"Visual",21,21,1,19,19,1,37.14285714,39.42105263,"PN_Sample_538.csv","MN_sample_538.csv"
"war",3.352941176,0.235294118,1.117647059,2,1.058823529,3.705882353,2.473684211,2.894736842,2.789473684,1.684210526,1.894736842,1.617914416,0.752446989,1.798692335,1.837117307,1.560071642,1.649420576,2.064741605,2.258188479,2.043388998,2.05622717,2.105409352,3.705882353,4.628954572,0.302564103,"Visual",2.894736842,4.173186843,0.103139013,"Hand_arm",3.705882353,5.559828561,0.149546425,"Visual",17,17,1,19,19,1,33.52941176,37.10526316,"PN_Sample_131.csv","MN_sample_131.csv"
"wardrobe",0.3,0.1,3.05,0.35,0.3,4.4,2.333333333,2.444444444,2.944444444,0.722222222,2.5,0.656946685,0.447213595,1.538112309,0.812727701,0.571240571,0.940324692,1.878672873,1.722591147,1.862074183,1.274434387,2.121320344,4.4,4.843904199,0.505882353,"Visual",2.944444444,4.098379981,0.203045685,"Head",4.4,5.672172095,0.221142857,"Visual",20,20,1,18,18,1,36.85,36.77777778,"PN_sample_218.csv","MN_sample_218.csv"
"wash",1.6875,0.5,3,0.9375,2,3.25,1.368421053,4.157894737,2.315789474,0.894736842,1.368421053,1.851800925,1.154700538,1.632993162,1.289379696,1.673320053,1.843908891,1.73879033,1.462993806,1.827342684,1.663154193,1.706540566,3.25,4.218709419,0.241758242,"Visual",4.157894737,4.483770117,0.322916667,"Hand_arm",4.157894737,5.487299686,0.170290965,"Hand_arm",16,16,1,19,19,1,34.375,37.78947368,"PN_Sample_821.csv","MN_sample_821.csv"
"wasp",2.789473684,0,1.421052632,0.684210526,0.052631579,4.421052632,0.315789474,1.210526316,2.421052632,0.157894737,0.263157895,1.873171623,0,1.464991068,1.454977342,0.229415734,1.261207071,0.945905303,1.750522061,2.142578651,0.501459857,0.653376296,4.421052632,4.81033742,0.471910112,"Visual",2.421052632,2.520813745,0.518072289,"Head",4.421052632,5.030830548,0.32183908,"Visual",19,19,1,19,19,1,36.68421053,36.10526316,"PN_Sample_239.csv","MN_sample_239.csv"
"waste",0.736842105,0.263157895,0.684210526,0.631578947,2,3.368421053,0.5,2.166666667,2.666666667,0.388888889,0.611111111,1.194529441,0.653376296,1.293257368,1.300022492,1.885618083,1.342076596,1.200490096,1.947849493,2.057983022,0.978527639,1.243282604,3.368421053,3.61418033,0.404109589,"Visual",2.666666667,3.091488839,0.359649123,"Head",3.368421053,4.249818715,0.221526909,"Visual",19,19,1,18,18,1,38,33.72222222,"PN_Sample_222.csv","MN_sample_222.csv"
"watch",1.5,0.055555556,2.666666667,1,0.166666667,4.833333333,0.166666667,1.5,4.333333333,0.166666667,0.166666667,1.617914416,0.23570226,2.249182858,1.714985851,0.383482494,0.514495755,0.383482494,1.823054967,1.371988681,0.514495755,0.514495755,4.833333333,5.145772773,0.467391304,"Visual",4.333333333,4.392674782,0.657894737,"Head",4.833333333,6.046071811,0.288590604,"Visual",18,18,1,18,18,1,34.27777778,35.5,"PN_Sample_174.csv","MN_sample_174.csv"
"water",2.857142857,3.666666667,3.523809524,1.047619048,0.571428571,4.19047619,1.894736842,3.210526316,2.842105263,4,2.105263158,1.681835732,1.591644852,1.400680107,1.532194194,1.028174527,1.249761882,2.051956704,1.781976037,2.088677356,1.699673171,1.997073883,4.19047619,5.761952464,0.228228228,"Visual",4,5.144864705,0.149812734,"Mouth",4.19047619,6.892788487,0.120998827,"Visual",21,21,1,19,19,1,37.14285714,39.42105263,"PN_Sample_538.csv","MN_sample_538.csv"
"waterfall",3.25,0.85,1.95,0.7,0.85,4,0.947368421,1.263157895,2.263157895,0.947368421,1.157894737,1.585294261,1.631111988,1.877147893,1.525226472,1.424411236,1.337712108,1.393384537,1.62761261,2.023256596,1.544656891,1.675415633,4,4.752102486,0.284482759,"Visual",2.263157895,2.564205627,0.2,"Head",4,4.988966174,0.181528662,"Visual",20,20,1,19,19,1,32.8,39.15789474,"PN_Sample_715.csv","MN_sample_715.csv"
"way",1.375,0.5,0.875,1.0625,0.6875,4,0.85,0.65,2.1,0.6,0.35,1.927865832,1.414213562,1.454876856,1.730847577,1.579820665,1.751190072,1.308876577,0.988086934,2.049390153,1.313893371,0.812727701,4,4.099959256,0.411764706,"Visual",2.1,2.183389014,0.384615385,"Head",4,4.296762848,0.279693487,"Visual",16,17,0.941176470588235,20,20,1,38.6875,37.4,"PN_Sample_652.csv","MN_sample_652.csv"
"wealth",0.823529412,0,0,0.823529412,0,3.117647059,0.473684211,1.736842105,2.473684211,0.789473684,0.631578947,1.185078801,0,0,1.550616576,0,1.72780037,0.964274111,1.694504361,1.71167303,1.272746259,1.065130473,3.117647059,3.155493993,0.654320988,"Visual",2.473684211,2.768804145,0.327586207,"Head",3.117647059,3.747906878,0.286812874,"Visual",17,17,1,19,19,1,37.17647059,37.94736842,"PN_Sample_647.csv","MN_sample_647.csv"
"weapon",3.125,0,3.4375,0.25,0.5,3.9375,0.6,3.9,1.95,0.95,1.2,1.258305739,0,1.75,0.577350269,0.894427191,1.340087062,1.313893371,1.83245593,1.791059669,1.605090586,1.673320053,3.9375,5.095802396,0.35,"Visual",3.9,4.112144243,0.38372093,"Hand_arm",3.9375,5.866098599,0.19836272,"Visual",16,16,1,20,20,1,37.1875,37.45,"PN_Sample_350.csv","MN_sample_350.csv"
"wear",0.526315789,0.263157895,3.105263158,1.105263158,0.263157895,2.947368421,3.526315789,3.263157895,2.315789474,0.947368421,3.684210526,1.020262551,0.653376296,1.696229048,1.791794161,0.733492806,1.89952287,1.466985611,1.446916463,2.029029094,1.614988277,1.454977342,3.105263158,3.850282007,0.346153846,"Haptic",3.684210526,5.215547815,0.199233716,"Torso",3.684210526,5.837804771,0.1558753,"Torso",19,19,1,19,19,1,40.68421053,40.26315789,"PN_Sample_544.csv","MN_sample_544.csv"
"wedge",0.411764706,0.058823529,3.117647059,0.235294118,0.058823529,4.470588235,1.277777778,1.944444444,0.777777778,0.722222222,0.722222222,0.939336437,0.242535625,2.088131729,0.752446989,0.242535625,1.280510009,1.40610248,1.696786659,1.215369978,1.178511302,1.074055292,4.470588235,4.928801678,0.528169014,"Visual",1.944444444,2.200954515,0.224489796,"Hand_arm",4.470588235,5.070957166,0.319753671,"Visual",17,18,0.944444444444444,18,18,1,43,36.55555556,"PN_Sample_676.csv","MN_sample_676.csv"
"welcome",3.25,0.1875,0.8125,2.1875,0.125,2.1875,0.894736842,2.842105263,3.052631579,3.368421053,1.157894737,2.113448998,0.75,1.376892637,2.007278423,0.341565026,2.1975365,1.486783883,2.088677356,1.985326287,1.94965884,1.572795031,3.25,3.821487352,0.357142857,"Auditory",3.368421053,4.512575393,0.218604651,"Mouth",3.368421053,5.285986446,0.161639344,"Mouth",16,16,1,19,19,1,36,40.15789474,"PN_Sample_509.csv","MN_sample_509.csv"
"well",0.705882353,0.117647059,0.352941176,2,0.058823529,2,0.85,1.3,2.1,1.7,0.9,1.159994929,0.48507125,0.861769725,2.121320344,0.242535625,1.936491673,1.565247584,1.838191331,2.149663376,2.054520049,1.518309309,2,2.540539947,0.370786517,"Interoceptive",2.1,2.606793133,0.182481752,"Head",2.1,3.243153771,0.168897542,"Head",17,17,1,20,20,1,37.52941176,38.95,"PN_Sample_408.csv","MN_sample_408.csv"
